Date,GOOGL
2019-10-30 00:00:00-04:00,62.87929916381836
2019-10-31 00:00:00-04:00,62.7845344543457
2019-11-01 00:00:00-04:00,63.45537185668945
2019-11-04 00:00:00-05:00,64.32122802734375
2019-11-05 00:00:00-05:00,64.41250610351562
2019-11-06 00:00:00-05:00,64.39105987548828
2019-11-07 00:00:00-05:00,65.18559265136719
2019-11-08 00:00:00-05:00,65.28833770751953
2019-11-11 00:00:00-05:00,64.753662109375
2019-11-12 00:00:00-05:00,64.70028686523438
2019-11-13 00:00:00-05:00,64.64891815185547
2019-11-14 00:00:00-05:00,65.29580688476562
2019-11-15 00:00:00-05:00,66.5123062133789
2019-11-18 00:00:00-05:00,65.82899475097656
2019-11-19 00:00:00-05:00,65.46739959716797
2019-11-20 00:00:00-05:00,64.93222045898438
2019-11-21 00:00:00-05:00,64.846435546875
2019-11-22 00:00:00-05:00,64.52373504638672
2019-11-25 00:00:00-05:00,65.1207504272461
2019-11-26 00:00:00-05:00,65.48784637451172
2019-11-27 00:00:00-05:00,65.44445037841797
2019-11-29 00:00:00-05:00,65.04344177246094
2019-12-02 00:00:00-05:00,64.28382110595703
2019-12-03 00:00:00-05:00,64.57709503173828
2019-12-04 00:00:00-05:00,65.78410339355469
2019-12-05 00:00:00-05:00,66.18412017822266
2019-12-06 00:00:00-05:00,66.8040771484375
2019-12-09 00:00:00-05:00,66.98363494873047
2019-12-10 00:00:00-05:00,66.97865295410156
2019-12-11 00:00:00-05:00,67.0464859008789
2019-12-12 00:00:00-05:00,67.2579574584961
2019-12-13 00:00:00-05:00,67.17715454101562
2019-12-16 00:00:00-05:00,67.86695098876953
2019-12-17 00:00:00-05:00,67.5771713256836
2019-12-18 00:00:00-05:00,67.42852783203125
2019-12-19 00:00:00-05:00,67.65447235107422
2019-12-20 00:00:00-05:00,67.39411163330078
2019-12-23 00:00:00-05:00,67.36470031738281
2019-12-24 00:00:00-05:00,67.05545043945312
2019-12-26 00:00:00-05:00,67.95523071289062
2019-12-27 00:00:00-05:00,67.56470489501953
2019-12-30 00:00:00-05:00,66.82003784179688
2019-12-31 00:00:00-05:00,66.8040771484375
2020-01-02 00:00:00-05:00,68.26496124267578
2020-01-03 00:00:00-05:00,67.90784454345703
2020-01-06 00:00:00-05:00,69.71786499023438
2020-01-07 00:00:00-05:00,69.58320617675781
2020-01-08 00:00:00-05:00,70.07847595214844
2020-01-09 00:00:00-05:00,70.81415557861328
2020-01-10 00:00:00-05:00,71.27151489257812
2020-01-13 00:00:00-05:00,71.82365417480469
2020-01-14 00:00:00-05:00,71.35282135009766
2020-01-15 00:00:00-05:00,71.7822494506836
2020-01-16 00:00:00-05:00,72.32890319824219
2020-01-17 00:00:00-05:00,73.79327392578125
2020-01-21 00:00:00-05:00,73.929443359375
2020-01-22 00:00:00-05:00,74.01023864746094
2020-01-23 00:00:00-05:00,74.05113983154297
2020-01-24 00:00:00-05:00,73.12742614746094
2020-01-27 00:00:00-05:00,71.40968322753906
2020-01-28 00:00:00-05:00,72.34586334228516
2020-01-29 00:00:00-05:00,72.65509033203125
2020-01-30 00:00:00-05:00,72.53289794921875
